model_key,mode,gate_type,feature_bundle,selected_trial,params_json,category_top_k,dataset_top_k,cluster_top_k,threshold,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",25,40,60,0.5,0.7326362724255756,0.02286190358256454,0.9364074072083312,0.008411614399928213,0.7571428571428572,0.02399333807765904,0.8370906358322979,0.015848216500441582,0.16940965969329477,0.024923204479707712,0.4893901420217209,0.06972287635101354,0.25133419446975697,0.035501467748466325,0.2578256731156301,0.045945817757360286
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",35,10,20,0.5,0.7441056782223718,0.022164874122258718,0.9359827115505789,0.009601371560364754,0.7710714285714286,0.021440472885433774,0.8454214516295557,0.014807486695959608,0.17391985299996157,0.029762549351194743,0.47646198830409353,0.07915792116999816,0.2545226498955023,0.042427508046503706,0.26682306866246797,0.051346882245255576
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",35,10,30,0.5,0.7406426501645302,0.022120009372424705,0.9358412513636629,0.009293465605420674,0.7671428571428571,0.02275460632143605,0.842959441258289,0.015116058432418525,0.17169339555293445,0.027131372838196357,0.47775689223057644,0.07756165082532684,0.2522555047201003,0.03926368622280382,0.2635630117468193,0.050690643092756275
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",35,10,45,0.5,0.7356706097791998,0.023057272651613805,0.9370364993027267,0.008605054469167777,0.7601190476190476,0.023857095333095893,0.8391696778277423,0.016044322562674178,0.17211677542245082,0.02400868657080019,0.49291979949874687,0.06998588868183182,0.25483194072212284,0.034905892306482736,0.261354171480623,0.046727469390499286
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",35,10,60,0.5,0.7305845559087051,0.02523713754217789,0.9373446165175469,0.008890527865204164,0.7538095238095238,0.025703260422986842,0.8354105371782239,0.0175386297233221,0.17078218879410062,0.02578623956749877,0.5000417710944026,0.0701707640564269,0.2542637915783356,0.03682495725476683,0.25892603458170976,0.046679778936155596
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",35,20,20,0.5,0.7441056782223718,0.022164874122258718,0.9359827115505789,0.009601371560364754,0.7710714285714286,0.021440472885433774,0.8454214516295557,0.014807486695959608,0.17391985299996157,0.029762549351194743,0.47646198830409353,0.07915792116999816,0.2545226498955023,0.042427508046503706,0.26682306866246797,0.051346882245255576
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",35,20,30,0.5,0.7406426501645302,0.022120009372424705,0.9358412513636629,0.009293465605420674,0.7671428571428571,0.02275460632143605,0.842959441258289,0.015116058432418525,0.17169339555293445,0.027131372838196357,0.47775689223057644,0.07756165082532684,0.2522555047201003,0.03926368622280382,0.2635630117468193,0.050690643092756275
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",35,20,45,0.5,0.7356706097791998,0.023057272651613805,0.9370364993027267,0.008605054469167777,0.7601190476190476,0.023857095333095893,0.8391696778277423,0.016044322562674178,0.17211677542245082,0.02400868657080019,0.49291979949874687,0.06998588868183182,0.25483194072212284,0.034905892306482736,0.261354171480623,0.046727469390499286
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",35,20,60,0.5,0.7305845559087051,0.02523713754217789,0.9373446165175469,0.008890527865204164,0.7538095238095238,0.025703260422986842,0.8354105371782239,0.0175386297233221,0.17078218879410062,0.02578623956749877,0.5000417710944026,0.0701707640564269,0.2542637915783356,0.03682495725476683,0.25892603458170976,0.046679778936155596
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",35,30,20,0.5,0.7441056782223718,0.022164874122258718,0.9359827115505789,0.009601371560364754,0.7710714285714286,0.021440472885433774,0.8454214516295557,0.014807486695959608,0.17391985299996157,0.029762549351194743,0.47646198830409353,0.07915792116999816,0.2545226498955023,0.042427508046503706,0.26682306866246797,0.051346882245255576
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",35,30,30,0.5,0.7406426501645302,0.022120009372424705,0.9358412513636629,0.009293465605420674,0.7671428571428571,0.02275460632143605,0.842959441258289,0.015116058432418525,0.17169339555293445,0.027131372838196357,0.47775689223057644,0.07756165082532684,0.2522555047201003,0.03926368622280382,0.2635630117468193,0.050690643092756275
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",35,30,45,0.5,0.7356706097791998,0.023057272651613805,0.9370364993027267,0.008605054469167777,0.7601190476190476,0.023857095333095893,0.8391696778277423,0.016044322562674178,0.17211677542245082,0.02400868657080019,0.49291979949874687,0.06998588868183182,0.25483194072212284,0.034905892306482736,0.261354171480623,0.046727469390499286
rf,single,diagnostic,v2_rf_single_no_spatial_prior,35,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 12, ""n_estimators"": 450}",35,30,60,0.5,0.7305845559087051,0.02523713754217789,0.9373446165175469,0.008890527865204164,0.7538095238095238,0.025703260422986842,0.8354105371782239,0.0175386297233221,0.17078218879410062,0.02578623956749877,0.5000417710944026,0.0701707640564269,0.2542637915783356,0.03682495725476683,0.25892603458170976,0.046679778936155596
