threshold,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std,model_key,mode,gate_type,feature_bundle,selected_trial,params_json,category_top_k,dataset_top_k,cluster_top_k
0.63,0.7745069355280052,0.029665744418630593,0.9313834170811053,0.008256557808532511,0.8116666666666666,0.034668416360868315,0.8669836846797732,0.020569861403677593,0.17945892491822055,0.03258216741867921,0.4054928989139515,0.08183428077705335,0.24760864473273742,0.04332128005277689,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.64,0.7583926203456188,0.03148338928908955,0.9336108685648908,0.008521973539796703,0.7904761904761906,0.03955893447822065,0.855457355845029,0.023038604015836073,0.1750918332339473,0.02443100323754694,0.43966165413533836,0.08935378987411487,0.2490909096682221,0.03495327198428165,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.65,0.7365495660471348,0.0384733017154206,0.9350285861598192,0.008867680719684506,0.7632142857142856,0.04662413027402788,0.8395512674375456,0.028764185821993936,0.1685516550507469,0.025328895483607422,0.4715747702589808,0.08812669944096187,0.2469914568635264,0.034880662539365816,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.66,0.7070277912255222,0.04871408156211485,0.9364046011069569,0.008896346422515501,0.7270238095238095,0.05809792148369528,0.8171398309842629,0.0380545297572664,0.16013906569863645,0.024322695181725657,0.5081662489557227,0.08641109377491446,0.24209370368111036,0.03271101590943312,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.67,0.668739607232314,0.05584681235140454,0.9391386149258507,0.009839170089168653,0.6795238095238095,0.0658211691164391,0.7866332843764973,0.04496218256436316,0.15256816307124263,0.02430161482227122,0.5614035087719298,0.08766572537599214,0.23852032424975145,0.032651518552927965,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.68,0.6185533267380917,0.06005621624013175,0.9405262730180955,0.010010097903706001,0.619404761904762,0.07048141872499111,0.7445488502476089,0.051374894679035124,0.14107922515020113,0.021070956207814243,0.6098788638262322,0.08481408054536729,0.22808774708558266,0.02939487928976996,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.69,0.5679362506753106,0.05835383810307465,0.9425482592924035,0.00939900553760943,0.5585714285714285,0.06848146380119033,0.6989356501176488,0.05402425565476368,0.13240790892233475,0.016157645153967847,0.6607560568086884,0.07528666477988502,0.2199400258957796,0.02320951696359049,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.7,0.5092056241975205,0.05211959870534152,0.9446236592900745,0.01080352436597507,0.4883333333333333,0.0592680218389176,0.6417581878714761,0.05206985889351752,0.12451046477915897,0.014350264601385741,0.7164369256474519,0.06492004847783699,0.21183648120998194,0.02202921737328864,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.71,0.4571784644313007,0.03838148645436458,0.9470237072190585,0.011659882428193479,0.42630952380952386,0.04354832851097472,0.5866637428914052,0.04229075926093455,0.1184997959192405,0.009758879387436267,0.7637844611528823,0.06039647424589627,0.20505901552264175,0.01621964612719039,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
0.72,0.4181304244108135,0.03147147640714882,0.9481850204644908,0.013190362962983473,0.3803571428571429,0.036357306576486094,0.5419168368878575,0.0366597274225525,0.11428207724406943,0.008099804548956903,0.7933166248955723,0.06300773258133464,0.19971619752620295,0.014038116574988666,0.19785478727359337,0.028985568267757448,lr,two-stage,diagnostic,v2_lr2,19,"{""C"": 0.018049168526244785, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",50,10,20
