model_key,mode,gate_type,selected_trial,feature_bundle,variant,n_features,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std,delta_closed_f1_vs_baseline,delta_pr_auc_closed_vs_baseline
lr,single,diagnostic,22,low_plus_medium,minus_interactions_sparse_risk,54.0,0.8497608347891978,0.026423949033143004,0.922901124141835,0.0028653719589603363,0.9107142857142858,0.030857225528989778,0.916505568803518,0.016259739732959185,0.22774086321826106,0.05181676330507859,0.24473684210526314,0.03461369746336123,0.23193609693347367,0.03416428559913069,0.1892527787926431,0.025708111639626264,-0.00075895027341083,-0.0018939703060238677
lr,single,diagnostic,22,low_plus_medium,minus_interactions_brand_contact,54.0,0.8538161190511271,0.025299639037600158,0.9226170837421709,0.003055531699765578,0.915892857142857,0.028598759249524187,0.9190333687368903,0.015318905425021925,0.23416976848303944,0.0582166609953479,0.23759398496240602,0.030730256321561317,0.23226625749077928,0.0384947170451426,0.1925769739429658,0.02730015150377654,-0.00042878971610521566,0.001430224844298833
lr,two-stage,diagnostic,37,v2_lr2,baseline,34.0,0.8744324759519249,0.011196676259361155,0.9206751756217461,0.003848214107910138,0.9430357142857144,0.010933763939172596,0.9316947014623655,0.0063694976223211365,0.2592608952224059,0.06102448948103084,0.19335839598997495,0.03720105854396792,0.22036973946323352,0.04340304144547651,0.19104921236370975,0.032465582195458954,0.0,0.0
lr,two-stage,diagnostic,37,v2_lr2,minus_spatial,31.0,0.8745950767223052,0.010256993653793208,0.9211310131779946,0.0038002717625612473,0.9426785714285714,0.009762812094883305,0.9317590713592153,0.0058132791072964774,0.2620596103236729,0.059290999016853856,0.19862155388471178,0.03800785139426121,0.22503288496961202,0.04355030857720725,0.19761858055105436,0.03382565730534764,0.004663145506378502,0.006569368187344604
lr,two-stage,diagnostic,37,v2_lr2,minus_category,29.0,0.8719984634490308,0.009589660920490944,0.919458890702549,0.0027572139809291176,0.9416071428571428,0.01190014791539009,0.9303577294267003,0.005611066572513058,0.24166926095704122,0.04085587092356389,0.18095238095238098,0.031077062609799356,0.20497015755128883,0.026687834478115065,0.19122415950054594,0.027237224558093714,-0.015399581911944682,0.0001749471368361899
lr,two-stage,diagnostic,37,v2_lr2,minus_source_provenance,30.0,0.8752433749394852,0.011482448101464178,0.9208913265605265,0.0039865156042024055,0.9437500000000002,0.011215934819601576,0.9321524279448548,0.0065288858741383545,0.26361906195603463,0.062430892069253695,0.1951127819548872,0.03915884708696419,0.22300412032530365,0.045139882877485306,0.1923117152763441,0.032079764504045385,0.0026343808620701292,0.0012625029126343557
lr,two-stage,diagnostic,37,v2_lr2,minus_temporal,28.0,0.8874137005619988,0.01041279704842218,0.9185946850893529,0.0033171886167051973,0.96125,0.009944039851661327,0.939419479465962,0.005832752831657892,0.29683084805720117,0.08191600610807387,0.1542919799498747,0.031948513419078034,0.20115804733377557,0.04191703373582722,0.18965625675624104,0.03130645255070316,-0.019211692129457947,-0.0013929556074687155
lr,two-stage,diagnostic,37,v2_lr2,minus_completeness_contact,19.0,0.8856248289797721,0.007535942726548368,0.9130955316315129,0.003116987330357009,0.9660714285714285,0.008892785427134803,0.9388116326558906,0.0042747394603053854,0.2041722400406611,0.06994250007032497,0.08699874686716792,0.03438104439264185,0.1206951430482632,0.044676866103126,0.15135336330006582,0.01847668535595483,-0.09967459641497031,-0.03969584906364393
lr,two-stage,diagnostic,37,v2_lr2,minus_interactions,33.0,0.8747566250605148,0.01107352414058312,0.9208523893758971,0.0039312651796774,0.9432142857142859,0.010914790564240082,0.9318714644328686,0.0062940446087591225,0.26149031717867766,0.06275876757863648,0.19514411027568923,0.038479914697007525,0.2222700177595745,0.044488510121051025,0.19209351860577342,0.031900066160524855,0.0019002782963409848,0.0010443062420636695
lr,two-stage,diagnostic,37,v2_lr2,minus_spatial_prior_only,33.0,0.8739454629649119,0.010715633126269669,0.9207807495879919,0.0036830653519255413,0.9423214285714285,0.01047500669718747,0.9314020292863118,0.0060951026706305205,0.25830793879289976,0.05887502372700965,0.19514411027568923,0.03513508539876459,0.2212751755929408,0.04138180253090724,0.1909470566535019,0.03222866594313341,0.0009054361297072822,-0.00010215571020785741
