model_key,mode,trial,feature_bundle,params_json,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
xgboost,single,28,low_plus_medium,"{""colsample_bytree"": 0.7483689135449755, ""learning_rate"": 0.011186001102579276, ""max_depth"": 4, ""min_child_weight"": 8.468107688191719, ""n_estimators"": 686, ""reg_lambda"": 4.135261176757519, ""subsample"": 0.8219409877565933}",0.8812446062851251,0.0070814685030519305,0.9092094112447068,0.0029162486834948416,0.9657142857142856,0.0052245495851170505,0.9366079109459886,0.0038399247724372125,0.11480549199084669,0.08930513718076967,0.04248120300751879,0.030721312373101287,0.061895403064623586,0.045543441584593204,0.14106513210791424,0.028576188727283344
xgboost,single,29,low_plus_medium,"{""colsample_bytree"": 0.8060228516926858, ""learning_rate"": 0.1736803540790882, ""max_depth"": 5, ""min_child_weight"": 3.303685815108425, ""n_estimators"": 679, ""reg_lambda"": 7.448814174998798, ""subsample"": 0.7163671352560474}",0.8831895009366647,0.004316503622904651,0.9088544754787018,0.0010500960457725124,0.9685714285714285,0.006348710298082542,0.9377497304930179,0.002489386958129119,0.10035295054476641,0.018227167939574736,0.035526315789473684,0.011395243362214777,0.05204128919318792,0.014723995402840872,0.13514240960566393,0.012502170083616803
xgboost,single,30,low_plus_medium,"{""colsample_bytree"": 0.9969502256223348, ""learning_rate"": 0.01144010638084062, ""max_depth"": 4, ""min_child_weight"": 9.025095396294226, ""n_estimators"": 249, ""reg_lambda"": 3.1420713222214154, ""subsample"": 0.7740388240012152}",0.8799432739059967,0.006075904622034631,0.9090904695160458,0.0017817510322986204,0.9642857142857142,0.006185895741317397,0.9358664948550206,0.003356584238905492,0.10965079365079364,0.06736193760158744,0.042418546365914786,0.023847088161794424,0.06084719504799826,0.034847852785844666,0.1283190004023403,0.0164016945359126
xgboost,single,31,low_plus_medium,"{""colsample_bytree"": 0.7263716207323172, ""learning_rate"": 0.14534526155537955, ""max_depth"": 10, ""min_child_weight"": 7.948111888998892, ""n_estimators"": 615, ""reg_lambda"": 2.1053413791833404, ""subsample"": 0.8075433441545796}",0.8802716327432698,0.002827612035910821,0.909127437201018,0.0018046222776981432,0.9646428571428572,0.0034626284695830796,0.9360576088203715,0.0015673871516030135,0.10496687523003315,0.04934839274349553,0.04254385964912281,0.02117145575422005,0.060415449426563975,0.029561296765232375,0.14193389238115736,0.03198931311781831
xgboost,single,32,low_plus_medium,"{""colsample_bytree"": 0.7049842063691458, ""learning_rate"": 0.013271009765149472, ""max_depth"": 5, ""min_child_weight"": 9.431318354804013, ""n_estimators"": 375, ""reg_lambda"": 0.30334800982314974, ""subsample"": 0.8987158445396104}",0.8818934307183902,0.003801412098146174,0.9095503712586576,0.0011195226083596105,0.9660714285714285,0.0042257712736425675,0.9369546659921515,0.0021269267256895028,0.11975801975801974,0.044006727210986085,0.04598997493734335,0.017796471702567047,0.06627754228865683,0.025134877489404465,0.14123292775653595,0.021592143679285542
xgboost,single,33,low_plus_medium,"{""colsample_bytree"": 0.6717073232630956, ""learning_rate"": 0.12058756238495255, ""max_depth"": 3, ""min_child_weight"": 6.394445123687592, ""n_estimators"": 167, ""reg_lambda"": 5.6120829517384365, ""subsample"": 0.6613137266497976}",0.8809220358247911,0.010030930881231512,0.9091855256409505,0.0019668521970057657,0.9653571428571428,0.011823532398033458,0.9363941738370606,0.005733515480594233,0.11544796380090498,0.06452025139943411,0.042606516290726815,0.02141079301778408,0.06047179176720953,0.028126216195259693,0.14330396178615104,0.03716465643677257
xgboost,single,34,low_plus_medium,"{""colsample_bytree"": 0.988730570424387, ""learning_rate"": 0.02533613747128783, ""max_depth"": 4, ""min_child_weight"": 5.506670675821081, ""n_estimators"": 174, ""reg_lambda"": 0.19399699603257173, ""subsample"": 0.9109619352964711}",0.8796217558778336,0.004794542024424837,0.9087865133452967,0.0018299183527213552,0.9642857142857144,0.004791574237499532,0.9357082419685065,0.002655883239265283,0.09872060306842916,0.049327875148992076,0.038972431077694235,0.020505672324289233,0.055790865921153045,0.0290165400071365,0.13156491992685945,0.014574348301602334
xgboost,single,35,low_plus_medium,"{""colsample_bytree"": 0.8710634694451429, ""learning_rate"": 0.01989708172273369, ""max_depth"": 3, ""min_child_weight"": 2.0964925416567803, ""n_estimators"": 663, ""reg_lambda"": 1.0295794443224353, ""subsample"": 0.6527288871146084}",0.882870087772843,0.005891317839997752,0.90881762928729,0.002664868807425407,0.9682142857142857,0.004844521416518032,0.9375718162956703,0.0032330716981542208,0.10254536597247595,0.06155731686615117,0.03558897243107769,0.022589087969823982,0.05267551797810164,0.032890185135728243,0.13846462719076683,0.011700177562695521
xgboost,single,36,low_plus_medium,"{""colsample_bytree"": 0.9216498104729051, ""learning_rate"": 0.05702301019096086, ""max_depth"": 8, ""min_child_weight"": 7.438664166542215, ""n_estimators"": 660, ""reg_lambda"": 3.0058548691015727, ""subsample"": 0.679910260664023}",0.8805968342840303,0.005676412306666458,0.9091546417869854,0.0022209825399986485,0.9650000000000001,0.005714285714285694,0.9362371712543126,0.0031609228224580826,0.10896296296296296,0.06206611811473831,0.04254385964912281,0.02417961932841151,0.06082267967892108,0.03407463541585573,0.12644113602830429,0.021824852386427996
xgboost,single,37,low_plus_medium,"{""colsample_bytree"": 0.7590312775299762, ""learning_rate"": 0.014487965750167033, ""max_depth"": 4, ""min_child_weight"": 3.7085382260284576, ""n_estimators"": 604, ""reg_lambda"": 0.9487856132145966, ""subsample"": 0.9710250204026031}",0.8854601233450504,0.007282283777355422,0.9087913772606351,0.0011614704875017525,0.9714285714285713,0.009105391988558555,0.9390443796273933,0.004112902540252373,0.10505050505050506,0.04378885302294844,0.0318922305764411,0.017320227015840524,0.04761944136944137,0.023991399542994247,0.14254361081314967,0.020567825934794958
