model_key,mode,trial,feature_bundle,params_json,objective_score,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
lr,single,31,low_plus_medium,"{""C"": 0.02921325676156529, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 1500, ""solver"": ""lbfgs""}",0.2593042621644766,0.8666510555894673,0.013911837336581282,0.9228411521834241,0.004278649876148372,0.9310714285714285,0.015261329013729669,0.9268762604493391,0.008128950174710787,0.25457138834626825,0.05220330473340872,0.22700501253132832,0.044438358952978374,0.2376189675396852,0.039521096065626836,0.2168529462479142,0.04988077594581957
lr,single,32,low_plus_medium,"{""C"": 0.03150390750446665, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.26693496915616294,0.8406796606958681,0.013988649289013288,0.9255289983873226,0.003123201581109498,0.8967857142857142,0.014568627181693659,0.9108799340555175,0.008430632915554405,0.21919269429636795,0.035949808585191034,0.28352130325814534,0.03205792028619916,0.24661382619875,0.03359363052323639,0.20321142957412958,0.01325234708729315
lr,single,33,low_plus_medium,"{""C"": 0.03953859150306506, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.19645236211767558,0.8231619272137911,0.021328713123726434,0.9244470513798889,0.004106839270914211,0.8771428571428572,0.02794856792359121,0.8999037059035293,0.01359978215555614,0.19331984943282862,0.029968143575397115,0.28715538847117794,0.05850721388036039,0.22808460885189707,0.027982736224752596,0.18744275256124707,0.02661041028784677
lr,single,34,low_plus_medium,"{""C"": 0.02583085059301469, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.2299063069459797,0.8260871624323812,0.030945355083862026,0.9248669672896206,0.003479292463599396,0.8800000000000001,0.03481730744843983,0.9015543651743801,0.019206778388747556,0.20709228165086083,0.052139650551474896,0.2908521303258146,0.029605909608250283,0.23823314918012972,0.03654361954576971,0.1949883290108742,0.02330868493996697
lr,single,35,low_plus_medium,"{""C"": 0.020465444320015416, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",-0.29586427200661763,0.6528031530867835,0.06555299808378692,0.9343004960751621,0.00882762722451193,0.6653571428571429,0.0828201888036328,0.7737973450579034,0.05706372611090143,0.13774791837305028,0.011886275108959335,0.5285714285714286,0.11886567682294094,0.21667464339103698,0.020759106324081403,0.1748498249615266,0.03140302921302957
lr,single,36,low_plus_medium,"{""C"": 0.0474827552044051, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.04604116020553173,0.7903907680649982,0.0290676457435584,0.9228862113436815,0.0066522693113763845,0.8392857142857142,0.02905835086686854,0.878915230448532,0.018262303426398094,0.1657064630730341,0.04314325329517599,0.3049498746867168,0.048173382768070684,0.2135358438523906,0.04567187472021796,0.17457622540559445,0.0181861404942117
lr,single,37,low_plus_medium,"{""C"": 0.037079779901755365, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.2526800089529797,0.8513897366814709,0.0135799622414249,0.9237485661630694,0.005400763718692917,0.9117857142857142,0.018509512171214212,0.9175977927225822,0.008355737901191207,0.223232951337631,0.0366743150464099,0.25150375939849623,0.068151995149622,0.23393548728897667,0.04503452367491655,0.18744521664003044,0.032421653899311745
lr,single,38,low_plus_medium,"{""C"": 0.031066049133505004, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.27820765798007346,0.8452140647035298,0.029658427150188394,0.9265167530884929,0.0054322960351275975,0.9010714285714286,0.03280275000915724,0.9133344964884941,0.018200207404323026,0.240003282091677,0.06691681001733979,0.2908521303258146,0.05335116452914454,0.25937418518882466,0.056360611448573524,0.18833472791248826,0.04558486787084683
lr,single,39,low_plus_medium,"{""C"": 0.05584709850710852, ""class_weight"": ""balanced"", ""max_iter"": 2000, ""solver"": ""lbfgs""}",-0.2750130348077726,0.6557383864109958,0.011972380833310751,0.9350942739778118,0.007770373382512231,0.6675,0.014871902009755007,0.7788243440986338,0.009489114445893116,0.1401097316880165,0.013875808565055926,0.5388471177944861,0.06487096013111325,0.22229797224516973,0.022548015668672605,0.2093789090502482,0.01804785188887183
lr,single,40,low_plus_medium,"{""C"": 0.04487417156121578, ""class_weight"": {""0"": 4.5, ""1"": 1.0}, ""max_iter"": 2000, ""solver"": ""lbfgs""}",0.18483649286565498,0.8147172114757204,0.033456000919509205,0.9244653312878167,0.00762673942482232,0.8667857142857143,0.034710905185193736,0.8944053580515131,0.02067927227914856,0.19342582044592294,0.06164209705950254,0.2981203007518797,0.06313433194149844,0.23189949519478414,0.06032462878008911,0.19938023604622654,0.05604053176213111
