model_key,mode,trial,feature_bundle,params_json,objective_score,accuracy_mean,accuracy_std,open_precision_mean,open_precision_std,open_recall_mean,open_recall_std,open_f1_mean,open_f1_std,closed_precision_mean,closed_precision_std,closed_recall_mean,closed_recall_std,closed_f1_mean,closed_f1_std,pr_auc_closed_mean,pr_auc_closed_std
lr,two-stage,17,low_plus_medium,"{""C"": 0.019015061382052268, ""class_weight"": {""0"": 6.0, ""1"": 1.0}, ""max_iter"": 3000, ""solver"": ""lbfgs""}",-0.13715561188891673,0.7449641120629775,0.025627606294161668,0.9217423650092916,0.0072666215451638195,0.7860714285714286,0.029567460051170294,0.8482114282833395,0.01746868168944748,0.13778146478263914,0.02707736443828595,0.3369674185463659,0.06885580067740546,0.19476517881843478,0.03581616291266751,0.1369732321009557,0.033226736760480644
lr,two-stage,18,low_plus_medium,"{""C"": 0.010010096017955251, ""class_weight"": {""0"": 3.0, ""1"": 1.0}, ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.18540827545220426,0.8536803553011009,0.04860488021276774,0.9163053333061535,0.004978594465481011,0.9232142857142855,0.05764290139846061,0.9188621364385648,0.029610950077322146,0.22413347831450778,0.08031728254570038,0.16296992481203004,0.06863531042143507,0.16811291849266535,0.049358655322476595,0.17295356959538902,0.014925466021624863
lr,two-stage,19,low_plus_medium,"{""C"": 0.009496710499028529, ""class_weight"": {""0"": 3.0, ""1"": 1.0}, ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.20808036755334275,0.8740985918457556,0.01663400072514569,0.918197123798597,0.003404539397794713,0.9457142857142857,0.020534937873521505,0.9316316070622847,0.009772999180631618,0.24520114942528734,0.051680487470524665,0.16328320802005014,0.041664263974292404,0.1905411399210764,0.036557862856157176,0.17539227632266352,0.017505234029805382
lr,two-stage,20,low_plus_medium,"{""C"": 0.0073468663487702215, ""class_weight"": {""0"": 3.0, ""1"": 1.0}, ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.17347311257957418,0.8922714643541223,0.018184636612601137,0.9155100344852567,0.003765283446810748,0.9710714285714286,0.02182373731064598,0.9423446290483524,0.010487026840446173,0.3124025974025974,0.13051347864413884,0.11002506265664161,0.047006430678123226,0.15502553142557346,0.06111108213627006,0.18447581154000725,0.045722971783569724
lr,two-stage,21,low_plus_medium,"{""C"": 0.010055104974657253, ""class_weight"": {""0"": 3.5, ""1"": 1.0}, ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.11996850059037281,0.8267407228104149,0.008448648589179476,0.9203199544060989,0.0048067788538518775,0.8860714285714286,0.012697420596165127,0.9027974624450141,0.005495419925243062,0.17176857612695745,0.023776940740429527,0.23759398496240597,0.0563358126163284,0.19862724760557282,0.03462881702755499,0.1843836704657657,0.044717934333003334
lr,two-stage,22,low_plus_medium,"{""C"": 0.005642586029432324, ""class_weight"": {""0"": 3.0, ""1"": 1.0}, ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.12471120936379226,0.8964938222231578,0.007454533227282333,0.9125401308870323,0.0020093003508474686,0.9800000000000001,0.00840614449709989,0.9450501600192915,0.004150406109765047,0.2826373626373626,0.10694210553152128,0.0674812030075188,0.017806616289909837,0.10650743707093821,0.02669843934307894,0.18203772292854054,0.03495343471167659
lr,two-stage,23,low_plus_medium,"{""C"": 0.00857928043408893, ""class_weight"": {""0"": 3.5, ""1"": 1.0}, ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.20911197037495038,0.8390368140773325,0.03944023100652258,0.9181778834164082,0.004365477380778722,0.9032142857142856,0.04395034303690048,0.9101643339447001,0.023737464254645537,0.2063546908090792,0.09017182521011824,0.2020676691729323,0.03582294511149352,0.1937970815109194,0.04897730212296184,0.17241260709365835,0.0328340987877757
lr,two-stage,24,low_plus_medium,"{""C"": 0.0112100458373285, ""class_weight"": {""0"": 3.5, ""1"": 1.0}, ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.09207909547652586,0.8134106169357385,0.03757804439171519,0.9192326967437887,0.004852057099673526,0.8710714285714285,0.04206712323350453,0.894044439717188,0.023319495374620032,0.17309381131706478,0.05510740930873463,0.2412907268170426,0.03763176881550035,0.19593171534348003,0.03684774753096073,0.16591617968906933,0.02215281034332593
lr,two-stage,25,low_plus_medium,"{""C"": 0.02757983053272859, ""class_weight"": {""0"": 3.5, ""1"": 1.0}, ""max_iter"": 3000, ""solver"": ""lbfgs""}",-0.09990129387706176,0.771251762823886,0.02284350655832762,0.9188594879930975,0.004939865391828329,0.8207142857142857,0.027142857142857135,0.8667734558044888,0.015414604006308839,0.13642837935499413,0.020149627345051636,0.2800751879699248,0.053381473011890695,0.18271295355822342,0.027679211269111145,0.1381127852945751,0.016551925289273198
lr,two-stage,26,low_plus_medium,"{""C"": 0.00773207027473536, ""class_weight"": {""0"": 3.0, ""1"": 1.0}, ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.16127935357588652,0.874450104190785,0.03236568949728534,0.9140704438243489,0.0041879394975713365,0.9510714285714285,0.03529395508165843,0.9319350023923139,0.01911149809854367,0.22999665831244775,0.0749631305652212,0.11328320802005012,0.031990863820689795,0.14540623535567923,0.04045885626711692,0.158731182202073,0.012685782884594503
lr,two-stage,27,low_plus_medium,"{""C"": 0.012220046930776036, ""class_weight"": {""0"": 2.5, ""1"": 1.0}, ""max_iter"": 3000, ""solver"": ""lbfgs""}",0.1341014223076913,0.88805331621377,0.01591301911724739,0.9131992347901183,0.0030372787069998315,0.9689285714285715,0.020689640511371756,0.9401131377070147,0.009274880087729784,0.233731485905399,0.06896497968269316,0.08533834586466164,0.04158277306209654,0.11772013153087321,0.04515433465774724,0.1638129077681807,0.01857996802220673
lr,two-stage,28,low_plus_medium,"{""C"": 0.021552781494315682, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.24839901280965251,0.8770264581447726,0.008385329916133286,0.9216778582798861,0.0034265838260001684,0.945,0.01279748061940637,0.9331293502685158,0.005060682659933807,0.27258270676691726,0.02539241904350587,0.20238095238095238,0.04109673912179571,0.2294555755112294,0.026359254295028195,0.1894343729842312,0.022627578018691533
lr,two-stage,29,low_plus_medium,"{""C"": 0.023098057069961157, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.2119123783446439,0.867937653918205,0.022040098644572077,0.9181633608738713,0.0032676444704190562,0.9382142857142858,0.02367940636321537,0.9279568377166137,0.01300880661309279,0.23210204999678682,0.06129604775615804,0.17023809523809522,0.02433111569440929,0.1940231302122095,0.03766824159378024,0.17889248132434413,0.01838824401444606
lr,two-stage,30,low_plus_medium,"{""C"": 0.4687917568082248, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",-0.11279872730896953,0.7537324506935528,0.012931474981931626,0.9223632814196098,0.00833870108209355,0.7960714285714285,0.016955824957813156,0.85443064618681,0.008955956846003138,0.14005879894198253,0.02448071647205037,0.3337719298245614,0.08067139328324952,0.1969494650975653,0.03821260388113827,0.12639908851403261,0.013308711234811999
lr,two-stage,31,low_plus_medium,"{""C"": 0.04111362742856432, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.12540813409931706,0.804674377486371,0.014864584951921661,0.9257866067336751,0.006882944898875982,0.8535714285714286,0.021068401719646586,0.888020745328659,0.009850963159288146,0.17879725653470988,0.020756799945317008,0.3194862155388471,0.07519172922932801,0.22795365426425937,0.03471976065301344,0.21112583525540884,0.043347473738592525
lr,two-stage,32,low_plus_medium,"{""C"": 0.02302827424073742, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.2586132346313626,0.8783246332273885,0.006587591881671143,0.9223467944048009,0.0040520432726275585,0.9457142857142855,0.006546536707079748,0.933867534253707,0.0036831961861224305,0.2786787977314293,0.047963310862773056,0.2092731829573935,0.043914662955582065,0.23835762759413334,0.04501800279374612,0.20255607037229248,0.013218193925611244
lr,two-stage,33,low_plus_medium,"{""C"": 0.022939418212170912, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.24946098554093157,0.8663100675661454,0.015052266520061319,0.9226232570678091,0.005376980863945799,0.9310714285714287,0.02174175893603488,0.9266496745075138,0.009192517647476068,0.24800346779657123,0.043912766110413885,0.2235588972431078,0.0699525977618492,0.22989603353613425,0.05090500311367861,0.19564952004797323,0.028712249042918487
lr,two-stage,34,low_plus_medium,"{""C"": 0.024398262898449936, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.2564486605296698,0.8741154307604875,0.015213370204097776,0.9222538185094429,0.0025049351191303573,0.9407142857142858,0.01665220460982109,0.9313291991111685,0.008842759657621307,0.27670815801067905,0.06574404198235603,0.21259398496240603,0.028379793065544452,0.23743479839731205,0.03377025926107936,0.19013862132357762,0.019976378776654296
lr,two-stage,35,low_plus_medium,"{""C"": 0.03790231048025827, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.21831730901232266,0.8215569681534026,0.0292062904909903,0.9247611798319835,0.005324896926385294,0.874642857142857,0.03077237032648288,0.8987802559955517,0.01777832962108461,0.20158717750181165,0.06725592514989823,0.29411027568922304,0.04713903629860459,0.23597500198442384,0.05470510088777627,0.192283707210935,0.047329729175061716
lr,two-stage,36,low_plus_medium,"{""C"": 0.023955503449852575, ""class_weight"": {""0"": 4.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.260857376821967,0.8744316866277968,0.011232078582725648,0.9225827579672996,0.0021777056084179556,0.9407142857142856,0.01192022804877048,0.9315287765368598,0.006503591913408824,0.2747195540488223,0.04643069907073287,0.21641604010025062,0.014717510294353094,0.24088796809046195,0.024241310586926638,0.19969408731505064,0.0421475978278083
lr,two-stage,37,low_plus_medium,"{""C"": 0.028662931704352062, ""class_weight"": {""0"": 5.0, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.27253905785186383,0.8410095981813971,0.008568687966598373,0.9268943355754213,0.004448331061085373,0.8957142857142857,0.012906650713994756,0.9109635491307444,0.005444840019190646,0.2224063870304443,0.026161362848972473,0.2975563909774436,0.05692534339387466,0.25349872478381635,0.035017306648453504,0.19040333068047458,0.030118822543517956
lr,two-stage,38,low_plus_medium,"{""C"": 0.048086700659169944, ""class_weight"": ""balanced"", ""max_iter"": 1000, ""solver"": ""lbfgs""}",-0.18588178008511053,0.6979261824075439,0.016172158586178043,0.9311049980529822,0.006962867872844252,0.7210714285714286,0.024520919848245528,0.812403735029821,0.013448164048995057,0.14374893578991269,0.011777660978281757,0.4677944862155389,0.0753844029690738,0.2195693788213199,0.021520204711101505,0.19324136803700007,0.04951989332201745
lr,two-stage,39,low_plus_medium,"{""C"": 0.029561976331086415, ""class_weight"": {""0"": 5.5, ""1"": 1.0}, ""max_iter"": 1000, ""solver"": ""lbfgs""}",0.24198866908019223,0.8280325833000063,0.016670394030085644,0.9263702596541888,0.004135739053263206,0.8807142857142857,0.018398924103416082,0.9028723321710903,0.010249737267081543,0.20743860926433305,0.032580426729684114,0.30507518796992483,0.03887257634536439,0.24582448613903374,0.031045351154656,0.20099016341145876,0.0242485257591459
lr,two-stage,40,low_plus_medium,"{""C"": 0.0967106484303236, ""class_weight"": ""balanced"", ""max_iter"": 1000, ""solver"": ""lbfgs""}",-0.2435854809649823,0.6820134079858553,0.02280297855401221,0.9301757945757899,0.010495993866495135,0.7032142857142858,0.03354862447376393,0.8002711455033911,0.019384072540413303,0.1368548960483456,0.015533533027259565,0.4720551378446115,0.10175743387165775,0.2116020607176993,0.02768647826914432,0.1864840222474374,0.04875452760982429
rf,single,1,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""log2"", ""min_samples_leaf"": 3, ""min_samples_split"": 5, ""n_estimators"": 475}",0.20695748689611929,0.8734555557894292,0.00812897665119549,0.9181341479805274,0.0028253357501283006,0.945,0.010618620533798917,0.9313349250923582,0.004791623586060305,0.2311843711843712,0.03910745876247309,0.16315789473684209,0.0345137443310316,0.18990476416622426,0.03220498806982904,0.17052722729895017,0.023915001898050077
rf,single,2,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": 16, ""max_features"": ""log2"", ""min_samples_leaf"": 6, ""min_samples_split"": 4, ""n_estimators"": 275}",0.23724457530106804,0.8614499358016376,0.012169971545470852,0.9222800324666073,0.007314675794526831,0.9257142857142856,0.020472729497095027,0.9237997208670669,0.007755835027845416,0.2246345353405687,0.049380520134850545,0.2235588972431078,0.09200431786095499,0.21997105113688414,0.06844755699114835,0.17273524164183904,0.027101539441631867
rf,single,3,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 4, ""min_samples_split"": 3, ""n_estimators"": 300}",0.1833109300935494,0.8659969689953483,0.007210988143454667,0.9172343866599026,0.004689964813712549,0.9371428571428572,0.012494896917525635,0.9270101562137574,0.004467812624753804,0.1967226567226567,0.03714648371955986,0.15964912280701754,0.059851229811836444,0.17416415860639362,0.0521747012250442,0.17340129680514052,0.021574095442102176
rf,single,4,low_plus_medium,"{""class_weight"": {""0"": 3.0, ""1"": 1.0}, ""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""min_samples_split"": 3, ""n_estimators"": 675}",-0.08630465046516211,0.8893588583215811,0.003718054813788481,0.9099802551056649,0.0014649511806166247,0.9746428571428571,0.006123724356957924,0.9411882657993476,0.002219690729619942,0.1327263316393751,0.0430800128419858,0.04248120300751879,0.023967782965053797,0.0635773913742794,0.03262605390561948,0.18302129062120717,0.026145847835929735
rf,single,5,low_plus_medium,"{""class_weight"": ""balanced"", ""max_depth"": null, ""max_features"": ""log2"", ""min_samples_leaf"": 5, ""min_samples_split"": 6, ""n_estimators"": 525}",0.22595067350378975,0.8695673451346062,0.0045971468412436545,0.9201542802337354,0.0031459197244961138,0.9378571428571428,0.009408528480228174,0.9288795362188127,0.0030094119476601,0.23317280128425638,0.021976312344901418,0.1911654135338346,0.048109693640883945,0.20861207598531123,0.03865824386039081,0.17338597518478532,0.008589058186031503
